,content,publish_time,s_publish_time,sentiment,1. open,2. high,3. low,4. close,5. volume,same_day_change,same_day_percentage_change,1_day_change,1_day_percentage_change,same_day_accuracy,1_day_accuracy
99,,,2017-04-05 00:00:00+00:00,,302.04,304.88,294.2,295.0,7880938.0,-7.0400000000000205,-0.02330817110316521,-8.699999999999989,-0.02864669081330251,,
99,,,2017-04-06 00:00:00+00:00,,296.88,301.94,294.1,298.7,5520588.0,1.8199999999999932,0.006130423066558856,3.6999999999999886,0.012542372881355845,,
99,,,2017-04-07 00:00:00+00:00,,297.5,302.69,297.15,302.54,4562929.0,5.0400000000000205,0.016941176470588303,3.840000000000032,0.012855708068296057,,
99,,,2017-04-10 00:00:00+00:00,,309.15,313.73,308.71,312.39,7664458.0,3.240000000000009,0.010480349344978197,9.849999999999966,0.032557678323527295,,
99,,,2017-04-11 00:00:00+00:00,,313.38,313.47,305.5,308.71,5724577.0,-4.670000000000016,-0.014902035866998583,-3.680000000000007,-0.011780146611607312,,
99,,,2017-04-12 00:00:00+00:00,,306.34,308.45,296.32,296.84,6050682.0,-9.5,-0.03101129463994255,-11.870000000000005,-0.03845032554824923,,
99,,,2017-04-13 00:00:00+00:00,,296.7,307.39,295.3,304.0,9284634.0,7.300000000000011,0.024603977081226868,7.160000000000025,0.02412073844495355,,
99,,,2017-04-17 00:00:00+00:00,,302.7,304.0,298.68,301.44,4138736.0,-1.259999999999991,-0.004162537165510376,-2.5600000000000023,-0.008421052631578996,,
99,,,2017-04-18 00:00:00+00:00,,299.7,300.84,297.9,300.25,3035698.0,0.5500000000000114,0.0018351685018352065,-1.1899999999999977,-0.003947717622080682,,
99,,,2017-04-19 00:00:00+00:00,,302.46,306.62,302.11,305.52,3898024.0,3.0600000000000023,0.010117040269787748,5.269999999999982,0.01755203996669441,,
99,,,2017-04-20 00:00:00+00:00,,306.51,309.15,300.23,302.51,6149352.0,-4.0,-0.01305014518286516,-3.009999999999991,-0.009852055511914037,,
99,,,2017-04-21 00:00:00+00:00,,302.0,306.4,300.42,305.6,4509756.0,3.6000000000000227,0.011920529801324579,3.090000000000032,0.010214538362368186,,
99,,,2017-04-24 00:00:00+00:00,,309.22,310.55,306.02,308.03,5077561.0,-1.1900000000000546,-0.003848392730095254,2.42999999999995,0.007951570680628128,,
99,,,2017-04-25 00:00:00+00:00,,308.0,313.98,305.86,313.79,6666406.0,5.7900000000000205,0.018798701298701367,5.760000000000048,0.018699477323637526,,
99,,,2017-04-26 00:00:00+00:00,,312.37,314.5,309.0,310.17,4184186.0,-2.1999999999999886,-0.007042929858821233,-3.6200000000000045,-0.011536377832308209,,
99,,,2017-04-27 00:00:00+00:00,,311.69,313.09,307.5,308.63,3430245.0,-3.0600000000000023,-0.009817446822163053,-1.5400000000000205,-0.004965019183028718,,
99,,,2017-04-28 00:00:00+00:00,,309.83,314.8,308.0,314.07,4447619.0,4.240000000000009,0.013684923990575507,5.439999999999998,0.017626283899815354,,
99,,,2017-05-01 00:00:00+00:00,,314.88,327.25,314.81,322.83,8480546.0,7.949999999999989,0.02524771341463411,8.759999999999991,0.027891871238895805,,
99,,,2017-05-02 00:00:00+00:00,,324.0,327.66,316.56,318.89,5242868.0,-5.110000000000014,-0.015771604938271646,-3.9399999999999977,-0.012204565870582051,,
99,,,2017-05-03 00:00:00+00:00,,317.67,321.53,310.45,311.02,6278906.0,-6.650000000000034,-0.020933673308779658,-7.8700000000000045,-0.024679356517921525,,
99,,,2017-05-04 00:00:00+00:00,,307.44,307.77,290.76,295.46,14039582.0,-11.980000000000018,-0.03896695290137919,-15.560000000000002,-0.0500289370458491,,
99,,,2017-05-05 00:00:00+00:00,,298.0,308.55,296.8,308.35,8084153.0,10.350000000000023,0.03473154362416115,12.890000000000043,0.04362688688824212,,
99,,,2017-05-08 00:00:00+00:00,,310.9,313.79,305.82,307.19,6981229.0,-3.7099999999999795,-0.011933097458989964,-1.160000000000025,-0.003761958813037203,,
99,,,2017-05-09 00:00:00+00:00,,309.38,321.99,309.1,321.26,9596356.0,11.879999999999995,0.03839937940396922,14.069999999999993,0.04580227220938182,,
99,,,2017-05-10 00:00:00+00:00,,321.56,325.5,318.12,325.22,5681214.0,3.660000000000025,0.01138201268814537,3.9600000000000364,0.012326464545850735,,
99,,,2017-05-11 00:00:00+00:00,,323.4,326.0,319.6,323.1,4693235.0,-0.2999999999999545,-0.0009276437847865014,-2.1200000000000045,-0.006518664288789111,,
99,,,2017-05-12 00:00:00+00:00,,325.48,327.0,321.53,324.81,4114166.0,-0.6700000000000159,-0.002058498218016517,1.7099999999999795,0.005292479108635062,,
99,,,2017-05-15 00:00:00+00:00,,318.38,320.2,312.53,315.88,7568594.0,-2.5,-0.007852252025881024,-8.930000000000007,-0.027492995905298523,,
99,,,2017-05-16 00:00:00+00:00,,317.59,320.06,315.14,317.01,4121619.0,-0.5799999999999841,-0.00182625397525106,1.1299999999999955,0.0035773078384195856,,
99,,,2017-05-17 00:00:00+00:00,,314.39,314.63,305.5,306.11,6675795.0,-8.279999999999973,-0.02633671554438746,-10.899999999999977,-0.03438377338254306,,
99,,,2017-05-18 00:00:00+00:00,,307.0,313.94,305.31,313.06,5590416.0,6.060000000000002,0.019739413680781765,6.949999999999989,0.022704256639769937,,
99,,,2017-05-19 00:00:00+00:00,,315.5,316.5,310.2,310.83,4639506.0,-4.670000000000016,-0.01480190174326471,-2.230000000000018,-0.007123235162588726,,
99,,,2017-05-22 00:00:00+00:00,,312.8,314.37,306.8,310.35,4279615.0,-2.4499999999999886,-0.007832480818414285,-0.47999999999996135,-0.0015442524852812278,,
99,,,2017-05-23 00:00:00+00:00,,310.46,310.73,303.48,303.86,4304658.0,-6.599999999999966,-0.02125877729820256,-6.490000000000009,-0.02091187369099412,,
99,,,2017-05-24 00:00:00+00:00,,306.51,311.0,305.4,310.22,5016931.0,3.7100000000000364,0.012104009657107555,6.360000000000014,0.020930691765944864,,
99,,,2017-05-25 00:00:00+00:00,,311.02,316.97,307.81,316.83,4819412.0,5.810000000000002,0.018680470709279154,6.609999999999957,0.021307459222487113,,
99,,,2017-05-26 00:00:00+00:00,,317.28,325.49,316.31,325.14,7705715.0,7.860000000000014,0.024773071104387336,8.310000000000002,0.026228576839314455,,
99,,,2017-05-30 00:00:00+00:00,,326.0,336.28,325.76,335.1,7663064.0,9.100000000000023,0.027914110429447924,9.960000000000036,0.030632958110352604,,
99,,,2017-05-31 00:00:00+00:00,,337.69,342.89,335.16,341.01,9863176.0,3.319999999999993,0.009831502265391315,5.909999999999968,0.017636526410026665,,
99,,,2017-06-01 00:00:00+00:00,,344.0,344.88,337.29,340.37,7580447.0,-3.6299999999999955,-0.010552325581395336,-0.6399999999999864,-0.001876777807102381,,
99,,,2017-06-02 00:00:00+00:00,,339.77,342.88,335.93,339.85,5570256.0,0.08000000000004093,0.00023545339494375882,-0.5199999999999818,-0.0015277492140904902,,
99,,,2017-06-05 00:00:00+00:00,,338.5,348.44,334.21,347.32,6737855.0,8.819999999999993,0.02605612998522893,7.46999999999997,0.02198028542003816,,
99,,,2017-06-06 00:00:00+00:00,,344.7,359.49,339.97,352.85,10951473.0,8.150000000000034,0.023643748186829225,5.53000000000003,0.01592191638834506,,
99,,,2017-06-07 00:00:00+00:00,,356.34,360.5,355.14,359.65,9287888.0,3.3100000000000023,0.009288881405399345,6.7999999999999545,0.01927164517500346,,
99,,,2017-06-08 00:00:00+00:00,,363.75,371.9,360.22,370.0,8975028.0,6.25,0.01718213058419244,10.350000000000023,0.028777978590296183,,
99,,,2017-06-09 00:00:00+00:00,,374.42,376.87,354.8,357.32,17160231.0,-17.100000000000023,-0.04567063725228359,-12.680000000000007,-0.0342702702702703,,
99,,,2017-06-12 00:00:00+00:00,,357.99,364.5,350.62,359.01,10476833.0,1.0199999999999818,0.0028492415989272934,1.6899999999999977,0.0047296540915706675,,
99,,,2017-06-13 00:00:00+00:00,,367.62,376.0,366.61,375.95,11693404.0,8.329999999999984,0.022659267722104304,16.939999999999998,0.04718531517227942,,
99,,,2017-06-14 00:00:00+00:00,,381.09,384.25,376.31,380.66,12731997.0,-0.42999999999995,-0.0011283423863128132,4.710000000000036,0.01252826173693311,,
99,,,2017-06-15 00:00:00+00:00,,372.5,375.46,366.49,375.34,10371559.0,2.839999999999975,0.007624161073825436,-5.32000000000005,-0.013975726369989117,,
99,,,2017-06-16 00:00:00+00:00,,377.98,378.01,370.1,371.4,6259666.0,-6.580000000000041,-0.017408328482988625,-3.9399999999999977,-0.010497149251345483,,
99,,,2017-06-19 00:00:00+00:00,,375.0,376.7,367.8,369.8,6392331.0,-5.199999999999989,-0.013866666666666637,-1.599999999999966,-0.004308023694130192,,
99,,,2017-06-20 00:00:00+00:00,,376.67,378.88,369.73,372.24,7396357.0,-4.430000000000007,-0.011760957867629507,2.4399999999999977,0.006598161168199113,,
99,,,2017-06-21 00:00:00+00:00,,374.35,376.99,368.02,376.4,4900356.0,2.0499999999999545,0.005476158675036608,4.159999999999968,0.011175585643670605,,
99,,,2017-06-22 00:00:00+00:00,,377.99,385.0,373.57,382.61,7485677.0,4.6200000000000045,0.012222545569988636,6.210000000000036,0.016498405951115958,,
99,,,2017-06-23 00:00:00+00:00,,382.45,386.99,379.35,383.45,6176578.0,1.0,0.0026147208785462154,0.839999999999975,0.0021954470609759635,,
99,,,2017-06-26 00:00:00+00:00,,386.69,386.95,373.1,377.49,6575285.0,-9.199999999999989,-0.02379166774418782,-5.9599999999999795,-0.015543095579606203,,
99,,,2017-06-27 00:00:00+00:00,,376.4,376.4,362.02,362.37,6884529.0,-14.029999999999973,-0.03727417640807645,-15.120000000000005,-0.040054041166653453,,
99,,,2017-06-28 00:00:00+00:00,,366.68,371.74,362.52,371.24,6245040.0,4.560000000000002,0.012435911421402865,8.870000000000005,0.024477743742583602,,
99,,,2017-06-29 00:00:00+00:00,,370.61,371.0,354.1,360.75,8180408.0,-9.860000000000014,-0.026604786703003192,-10.490000000000009,-0.028256653377868757,,
99,,,2017-06-30 00:00:00+00:00,,363.71,366.77,359.62,361.61,5759458.0,-2.099999999999966,-0.005773830799263056,0.8600000000000136,0.0023839223839223767,,
99,,,2017-07-03 00:00:00+00:00,,370.24,371.35,351.5,352.62,6297330.0,-17.620000000000005,-0.04759075194468454,-8.990000000000009,-0.024861038135007396,,
99,,,2017-07-05 00:00:00+00:00,,347.2,347.24,326.33,327.09,16883496.0,-20.110000000000014,-0.05792050691244244,-25.53000000000003,-0.07240088480517282,,
99,,,2017-07-06 00:00:00+00:00,,317.26,320.7899,306.3,308.83,19189195.0,-8.430000000000007,-0.02657126646914205,-18.25999999999999,-0.05582561374545225,,
99,,,2017-07-07 00:00:00+00:00,,313.5,317.0,307.38,313.22,14053750.0,-0.2799999999999727,-0.0008931419457734377,4.390000000000043,0.014214940258394648,,
99,,,2017-07-10 00:00:00+00:00,,312.9,317.94,303.13,316.05,13702080.0,3.150000000000034,0.010067114093959842,2.829999999999984,0.009035182938509578,,
99,,,2017-07-11 00:00:00+00:00,,316.0,327.28,314.3,327.22,11400054.0,11.220000000000027,0.03550632911392414,11.170000000000016,0.03534250909666192,,
99,,,2017-07-12 00:00:00+00:00,,330.4,333.1,324.5,329.52,10297839.0,-0.8799999999999955,-0.002663438256658582,2.2999999999999545,0.0070289102133120895,,
99,,,2017-07-13 00:00:00+00:00,,330.11,331.6,319.97,323.41,8540442.0,-6.699999999999989,-0.020296264881403132,-6.109999999999957,-0.018542121874241202,,
99,,,2017-07-14 00:00:00+00:00,,323.19,328.42,321.22,327.78,5590393.0,4.589999999999975,0.014202172096908862,4.369999999999948,0.013512259979592267,,
99,,,2017-07-17 00:00:00+00:00,,325.54,327.1,313.45,319.57,9784200.0,-5.970000000000027,-0.018338760213798693,-8.20999999999998,-0.025047287814997765,,
99,,,2017-07-18 00:00:00+00:00,,317.5,329.13,315.66,328.24,6326961.0,10.740000000000009,0.033826771653543336,8.670000000000016,0.027130206214600827,,
99,,,2017-07-19 00:00:00+00:00,,328.23,331.65,323.22,325.26,6300735.0,-2.9700000000000273,-0.00904853304085558,-2.980000000000018,-0.009078722885693447,,
99,,,2017-07-20 00:00:00+00:00,,326.9,330.22,324.2,329.92,5098707.0,3.0200000000000387,0.009238299174059465,4.660000000000025,0.01432699993851072,,
99,,,2017-07-21 00:00:00+00:00,,329.46,331.26,325.8,328.4,4826383.0,-1.0600000000000023,-0.0032173860256176847,-1.5200000000000387,-0.004607177497575332,,
99,,,2017-07-24 00:00:00+00:00,,330.24,343.4,330.01,342.52,8552012.0,12.279999999999973,0.03718507751937976,14.120000000000005,0.042996345919610324,,
99,,,2017-07-25 00:00:00+00:00,,345.0,345.6,334.15,339.6,6958889.0,-5.399999999999977,-0.015652173913043414,-2.919999999999959,-0.008525049632138182,,
99,,,2017-07-26 00:00:00+00:00,,340.36,345.5,338.12,343.85,4750198.0,3.490000000000009,0.010253848865906714,4.25,0.012514723203769229,,
99,,,2017-07-27 00:00:00+00:00,,346.0,347.5,326.29,334.46,8259202.0,-11.54000000000002,-0.033352601156069424,-9.390000000000043,-0.02730841936891104,,
99,,,2017-07-28 00:00:00+00:00,,336.89,339.6,332.51,335.07,4841257.0,-1.8199999999999932,-0.005402356852385031,0.6100000000000136,0.0018238354362256626,,
99,,,2017-07-31 00:00:00+00:00,,335.5,341.49,321.04,323.47,8499335.0,-12.029999999999973,-0.03585692995529053,-11.599999999999966,-0.03461963171874527,,
99,,,2017-08-01 00:00:00+00:00,,323.0,324.45,316.13,319.57,8247544.0,-3.430000000000007,-0.01061919504643965,-3.900000000000034,-0.012056759514019966,,
99,,,2017-08-02 00:00:00+00:00,,318.94,327.12,311.22,325.89,9911432.0,6.949999999999989,0.021790932463786255,6.319999999999993,0.019776574772350397,,
99,,,2017-08-03 00:00:00+00:00,,345.33,350.0,343.15,347.09,13448583.0,1.759999999999991,0.005096574291257611,21.19999999999999,0.0650526251189052,,
99,,,2017-08-04 00:00:00+00:00,,347.0,357.27,343.3,356.91,9151520.0,9.910000000000025,0.02855907780979834,9.82000000000005,0.028292373735918863,,
99,,,2017-08-07 00:00:00+00:00,,357.35,359.48,352.75,355.17,6265570.0,-2.180000000000007,-0.006100461732195346,-1.740000000000009,-0.00487517861645792,,
99,,,2017-08-08 00:00:00+00:00,,357.53,368.58,357.4,365.22,7363033.0,7.690000000000055,0.02150868458590903,10.050000000000011,0.028296308809865778,,
99,,,2017-08-09 00:00:00+00:00,,361.0,370.0,358.95,363.53,6847245.0,2.5299999999999727,0.007008310249307404,-1.6900000000000546,-0.0046273478998960504,,
99,,,2017-08-10 00:00:00+00:00,,361.6,366.65,354.66,355.4,7035192.0,-6.2000000000000455,-0.017146017699115168,-8.129999999999995,-0.022364041482133556,,
99,,,2017-08-11 00:00:00+00:00,,356.97,361.26,353.62,357.87,4318835.0,0.8999999999999773,0.002521220270610912,2.4700000000000273,0.006949915588069899,,
99,,,2017-08-14 00:00:00+00:00,,364.63,367.66,362.6,363.8,4461215.0,-0.8299999999999841,-0.0022762800647231005,5.930000000000007,0.016570262944644698,,
99,,,2017-08-15 00:00:00+00:00,,365.2,365.49,359.37,362.33,3048074.0,-2.8700000000000045,-0.00785870755750275,-1.4700000000000273,-0.004040681693238124,,
99,,,2017-08-16 00:00:00+00:00,,363.0,366.5,362.52,362.91,3328576.0,-0.08999999999997499,-0.00024793388429745176,0.5800000000000409,0.0016007506968787055,,
99,,,2017-08-17 00:00:00+00:00,,361.21,363.3,351.59,351.92,4969222.0,-9.289999999999964,-0.025719110766589972,-10.990000000000009,-0.030282990273070465,,
99,,,2017-08-18 00:00:00+00:00,,352.91,354.0,345.8,347.46,5335793.0,-5.4500000000000455,-0.015443030801054221,-4.460000000000036,-0.012673334848829376,,
99,,,2017-08-21 00:00:00+00:00,,345.82,345.82,331.85,337.86,6458812.0,-7.9599999999999795,-0.02301775490139373,-9.599999999999966,-0.027629079606285467,,
99,,,2017-08-22 00:00:00+00:00,,341.13,342.24,337.37,341.35,4288367.0,0.22000000000002728,0.0006449154281359812,3.490000000000009,0.010329722370212568,,
99,,,2017-08-23 00:00:00+00:00,,338.99,353.49,338.3,352.77,4914201.0,13.779999999999973,0.04065016667158315,11.419999999999959,0.03345539768565975,,
99,,,2017-08-24 00:00:00+00:00,,352.52,356.66,349.74,352.93,4540652.0,0.410000000000025,0.0011630545784637042,0.160000000000025,0.0004535533066871711,,
99,,,2017-08-25 00:00:00+00:00,,354.24,355.69,347.3,348.05,3461744.0,-6.189999999999998,-0.01747402890695573,-4.8799999999999955,-0.013827104524976597,,
99,,,2017-08-28 00:00:00+00:00,,347.28,347.35,339.72,345.66,3718108.0,-1.6199999999999477,-0.0046648237733239685,-2.3899999999999864,-0.006866829478523129,,
99,,,2017-08-29 00:00:00+00:00,,339.48,349.05,338.75,347.36,4032825.0,7.8799999999999955,0.02321197125014727,1.6999999999999886,0.004918127639877312,,
99,,,2017-08-30 00:00:00+00:00,,349.67,353.47,347.0,353.18,3390055.0,3.509999999999991,0.010038035862384508,5.819999999999993,0.01675495163519103,,
99,,,2017-08-31 00:00:00+00:00,,353.55,358.44,352.82,355.9,4072795.0,2.349999999999966,0.006646867486918302,2.7199999999999704,0.007701455348547492,,
99,,,2017-09-01 00:00:00+00:00,,356.12,357.59,353.69,355.4,3049546.0,-0.7200000000000273,-0.002021790407727809,-0.5,-0.001404889013767896,,
99,,,2017-09-05 00:00:00+00:00,,353.8,355.49,345.89,349.59,3813862.0,-4.210000000000036,-0.01189937817976268,-5.810000000000002,-0.01634777715250424,,
99,,,2017-09-06 00:00:00+00:00,,349.5,350.98,341.56,344.53,4058983.0,-4.970000000000027,-0.014220314735336272,-5.060000000000002,-0.014474098229354415,,
99,,,2017-09-07 00:00:00+00:00,,345.98,352.48,343.45,350.61,4219997.0,4.6299999999999955,0.013382276432163696,6.080000000000041,0.01764722955910969,,
99,,,2017-09-08 00:00:00+00:00,,348.99,349.78,342.3,343.4,3248803.0,-5.590000000000032,-0.016017650935556984,-7.210000000000036,-0.02056415960754121,,
99,,,2017-09-11 00:00:00+00:00,,351.35,363.71,350.0,363.69,7627917.0,12.339999999999975,0.035121673544898174,20.29000000000002,0.05908561444379745,,
99,,,2017-09-12 00:00:00+00:00,,364.49,368.76,360.4,362.75,5929289.0,-1.740000000000009,-0.0047737935197125,-0.9399999999999977,-0.002584618768731617,,
99,,,2017-09-13 00:00:00+00:00,,363.82,368.07,359.59,366.23,4161382.0,2.410000000000025,0.006624154801825147,3.480000000000018,0.009593383873190975,,
99,,,2017-09-14 00:00:00+00:00,,364.33,377.96,362.63,377.64,7141663.0,13.310000000000002,0.03653281365794747,11.409999999999968,0.031155284930235005,,
99,,,2017-09-15 00:00:00+00:00,,374.51,380.0,372.7,379.81,5338678.0,5.300000000000011,0.014151825051400528,2.170000000000016,0.005746213324859806,,
99,,,2017-09-18 00:00:00+00:00,,380.25,389.61,377.68,385.0,7149295.0,4.75,0.012491781722550954,5.189999999999998,0.013664727100392238,,
99,,,2017-09-19 00:00:00+00:00,,380.0,382.39,373.57,375.1,6256035.0,-4.899999999999977,-0.012894736842105204,-9.899999999999977,-0.02571428571428569,,
99,,,2017-09-20 00:00:00+00:00,,373.0,378.25,371.07,373.91,4892872.0,0.910000000000025,0.0024396782841823728,-1.1899999999999977,-0.0031724873367101614,,
99,,,2017-09-21 00:00:00+00:00,,374.9,376.83,364.51,366.48,4605428.0,-8.419999999999959,-0.022459322485996157,-7.430000000000007,-0.019871091974004496,,
99,,,2017-09-22 00:00:00+00:00,,366.49,369.9,350.88,351.09,8105653.0,-15.400000000000034,-0.0420202461185845,-15.390000000000043,-0.04199410609037335,,
99,,,2017-09-25 00:00:00+00:00,,353.15,357.47,342.88,344.99,7542161.0,-8.159999999999968,-0.02310632875548625,-6.099999999999966,-0.017374462388561218,,
99,,,2017-09-26 00:00:00+00:00,,350.93,351.24,340.9,345.25,7126550.0,-5.680000000000007,-0.016185564072607093,0.2599999999999909,0.0007536450331893096,,
99,,,2017-09-27 00:00:00+00:00,,349.9,351.49,340.5,340.97,6010631.0,-8.92999999999995,-0.02552157759359803,-4.279999999999973,-0.012396813902968762,,
99,,,2017-09-28 00:00:00+00:00,,339.88,342.75,335.4,339.6,5279310.0,-0.2799999999999727,-0.0008238201718252699,-1.3700000000000045,-0.004017948793148984,,
99,,,2017-09-29 00:00:00+00:00,,341.86,344.68,338.6,341.1,5062297.0,-0.7599999999999909,-0.0022231322763704175,1.5,0.004416961130742081,,
99,,,2017-10-02 00:00:00+00:00,,342.52,343.7,335.51,341.53,4901453.0,-0.9900000000000091,-0.0028903421698003302,0.42999999999995,0.0012606273819992797,,
99,,,2017-10-03 00:00:00+00:00,,335.9,348.55,331.28,348.14,9981885.0,12.240000000000009,0.0364394164930039,6.610000000000014,0.01935408309665343,,
99,,,2017-10-04 00:00:00+00:00,,351.25,358.62,349.6,355.01,8120353.0,3.759999999999991,0.010704626334519548,6.8700000000000045,0.019733440569885685,,
99,,,2017-10-05 00:00:00+00:00,,356.0,357.44,351.35,355.33,4102286.0,-0.6700000000000159,-0.0018820224719101571,0.3199999999999932,0.0009013830596320549,,
99,,,2017-10-06 00:00:00+00:00,,353.1,360.1,352.25,356.88,4171789.0,3.7799999999999727,0.010705182667799412,1.5500000000000114,0.004362142233979682,,
99,,,2017-10-09 00:00:00+00:00,,349.65,351.75,342.67,342.94,7406324.0,-6.7099999999999795,-0.019190619190619134,-13.939999999999998,-0.03906074871105136,,
99,,,2017-10-10 00:00:00+00:00,,346.8,355.63,345.53,355.59,6914972.0,8.789999999999964,0.02534602076124557,12.649999999999977,0.03688691899457619,,
99,,,2017-10-11 00:00:00+00:00,,353.89,357.6,351.15,354.6,4476769.0,0.7100000000000364,0.0020062731357202417,-0.9899999999999523,-0.0027841052897998875,,
99,,,2017-10-12 00:00:00+00:00,,352.95,359.78,352.64,355.68,4047318.0,2.730000000000018,0.007734806629834306,1.079999999999984,0.003045685279187804,,
99,,,2017-10-13 00:00:00+00:00,,356.98,358.49,353.68,355.57,3528413.0,-1.410000000000025,-0.0039498011093059135,-0.11000000000001364,-0.0003092667566352292,,
99,,,2017-10-16 00:00:00+00:00,,353.76,354.48,347.16,350.6,5353262.0,-3.159999999999968,-0.008932609678878246,-4.96999999999997,-0.013977557161740206,,
99,,,2017-10-17 00:00:00+00:00,,350.91,356.22,350.07,355.75,3280670.0,4.839999999999975,0.01379271038157925,5.149999999999977,0.014689104392469954,,
99,,,2017-10-18 00:00:00+00:00,,355.97,363.0,354.13,359.65,4898808.0,3.67999999999995,0.01033794982723249,3.8999999999999773,0.010962754743499614,,
99,,,2017-10-19 00:00:00+00:00,,355.56,357.15,348.2,351.81,5032884.0,-3.75,-0.010546743165710429,-7.839999999999975,-0.021798971222021346,,
99,,,2017-10-20 00:00:00+00:00,,352.69,354.55,344.34,345.1,4888221.0,-7.589999999999975,-0.021520315291048725,-6.7099999999999795,-0.019072794974560048,,
99,,,2017-10-23 00:00:00+00:00,,349.88,349.95,336.25,337.02,5715817.0,-12.860000000000014,-0.03675545901451931,-8.080000000000041,-0.02341350333236758,,
99,,,2017-10-24 00:00:00+00:00,,338.8,342.8,336.16,337.34,4463807.0,-1.4600000000000364,-0.0043093270365998715,0.3199999999999932,0.0009494985460802852,,
99,,,2017-10-25 00:00:00+00:00,,336.7,337.5,323.56,325.84,8547764.0,-10.860000000000014,-0.032254232254232296,-11.5,-0.03409023537084244,,
99,,,2017-10-26 00:00:00+00:00,,327.78,330.23,323.2,326.17,4980316.0,-1.6099999999999568,-0.004911831106229657,0.3300000000000409,0.001012767002209758,,
99,,,2017-10-27 00:00:00+00:00,,319.75,324.59,316.66,320.87,6942493.0,1.1200000000000045,0.0035027365129007178,-5.300000000000011,-0.016249195204954492,,
99,,,2017-10-30 00:00:00+00:00,,319.18,323.78,317.25,320.08,4236029.0,0.8999999999999773,0.002819725546713382,-0.7900000000000205,-0.002462056284476599,,
99,,,2017-10-31 00:00:00+00:00,,320.23,331.95,320.18,331.53,5532647.0,11.299999999999955,0.03528713737001516,11.449999999999989,0.03577230692326916,,
99,,,2017-11-01 00:00:00+00:00,,332.25,332.61,320.26,321.08,7028856.0,-11.170000000000016,-0.0336192626034613,-10.449999999999989,-0.03152052604590838,,
99,,,2017-11-02 00:00:00+00:00,,300.13,308.69,292.63,299.26,19731322.0,-0.8700000000000045,-0.0028987438776530323,-21.819999999999993,-0.06795814127320288,,
99,,,2017-11-03 00:00:00+00:00,,299.5,306.25,295.13,306.09,8835157.0,6.589999999999975,0.022003338898163523,6.829999999999984,0.022822963309496735,,
99,,,2017-11-06 00:00:00+00:00,,307.0,307.5,299.01,302.78,6463227.0,-4.220000000000027,-0.013745928338762304,-3.3100000000000023,-0.010813812930837385,,
99,,,2017-11-07 00:00:00+00:00,,301.02,306.5,300.03,306.05,5209573.0,5.03000000000003,0.016709853165902698,3.2700000000000387,0.010799920734526847,,
99,,,2017-11-08 00:00:00+00:00,,305.5,306.89,301.3,304.39,4725271.0,-1.1100000000000136,-0.0036333878887070824,-1.660000000000025,-0.005423950334912719,,
99,,,2017-11-09 00:00:00+00:00,,302.5,304.46,296.3,302.99,5419497.0,0.4900000000000091,0.0016198347107438317,-1.3999999999999773,-0.004599362659745698,,
99,,,2017-11-10 00:00:00+00:00,,302.5,308.36,301.85,302.99,4600097.0,0.4900000000000091,0.0016198347107438317,0.0,0.0,,
99,,,2017-11-13 00:00:00+00:00,,300.13,316.8,299.11,315.4,7536669.0,15.269999999999982,0.0508779528870822,12.409999999999968,0.04095844747351385,,
99,,,2017-11-14 00:00:00+00:00,,315.0,316.35,306.9,308.7,5661102.0,-6.300000000000011,-0.020000000000000035,-6.699999999999989,-0.021242866201648614,,
99,,,2017-11-15 00:00:00+00:00,,306.01,312.49,301.5,311.3,5909055.0,5.2900000000000205,0.0172870167641581,2.6000000000000227,0.00842241658568188,,
99,,,2017-11-16 00:00:00+00:00,,313.99,318.14,311.3,312.5,5793324.0,-1.490000000000009,-0.0047453740564986436,1.1999999999999886,0.003854802441374927,,
99,,,2017-11-17 00:00:00+00:00,,325.67,326.67,313.15,315.05,13682753.0,-10.620000000000005,-0.03260969693247767,2.5500000000000114,0.008159999999999945,,
99,,,2017-11-20 00:00:00+00:00,,313.79,315.5,304.75,308.74,8247650.0,-5.050000000000011,-0.016093565760540524,-6.310000000000002,-0.020028566894143784,,
99,,,2017-11-21 00:00:00+00:00,,310.86,318.23,308.71,317.81,7230570.0,6.949999999999989,0.02235733127452869,9.069999999999993,0.029377469715618387,,
99,,,2017-11-22 00:00:00+00:00,,316.77,317.42,311.84,312.6,4890091.0,-4.169999999999959,-0.013164125390661866,-5.2099999999999795,-0.016393442622950727,,
99,,,2017-11-24 00:00:00+00:00,,313.79,316.41,311.0,315.55,3242220.0,1.759999999999991,0.00560884668090121,2.9499999999999886,0.009436980166346753,,
99,,,2017-11-27 00:00:00+00:00,,313.25,317.34,309.51,316.81,4524921.0,3.5600000000000023,0.011364724660814054,1.259999999999991,0.003993028046268332,,
99,,,2017-11-28 00:00:00+00:00,,316.36,320.0,313.92,317.55,4916555.0,1.1899999999999977,0.003761537488936647,0.7400000000000091,0.0023357848552760796,,
99,,,2017-11-29 00:00:00+00:00,,317.3,318.0,301.23,307.54,8757414.0,-9.759999999999991,-0.030759533564450017,-10.009999999999991,-0.03152259486695008,,
99,,,2017-11-30 00:00:00+00:00,,308.56,310.7,304.54,308.85,4345145.0,0.29000000000002046,0.0009398496240602167,1.3100000000000023,0.004259608506210544,,
99,,,2017-12-01 00:00:00+00:00,,305.44,310.32,305.05,306.53,4285954.0,1.089999999999975,0.003568622315348268,-2.32000000000005,-0.007511737089202053,,
